Tabela,Campo,PK,Tipo,Descrição
tipo_proposta_documento,created_at,,timestamp,Data de criação do registro
tipo_proposta_documento,updated_at,,timestamp,Data da última atualização do registro
tipo_regiao_venda,cd_tipo_regiao_venda,X,integer,
tipo_regiao_venda,nm_tipo_regiao_venda,,text,
tipo_regiao_venda,created_at,,timestamp,Data de criação do registro
tipo_regiao_venda,updated_at,,timestamp,Data da última atualização do registro
tipo_veiculo,cd_tipo_veiculo,X,integer,
tipo_veiculo,ds_tipo_veiculo,,text,
tipo_veiculo,id_rodado,,smallint,
tipo_veiculo,vl_indice_frete,,"numeric(15,3)",
tipo_veiculo,vl_rendimento_km,,"numeric(15,3)",
tipo_veiculo,vl_rendimento_entrega,,"numeric(15,3)",
tipo_veiculo,vl_rendimento_peso,,"numeric(15,3)",
tipo_veiculo,vl_indice_km,,"numeric(15,3)",
tipo_veiculo,vl_diaria_veiculo,,"numeric(15,2)",
tipo_veiculo,nr_eixo,,integer,
tipo_veiculo,created_at,,timestamp,Data de criação do registro
tipo_veiculo,updated_at,,timestamp,Data da última atualização do registro
titulo,cd_titulo,X,bigint,
titulo,cd_movimento,,bigint,
titulo,cd_portador,,integer,
titulo,vl_titulo,,"numeric(15,2)",
titulo,vl_acrescimo,,"numeric(15,2)",
titulo,vl_desconto,,"numeric(15,2)",
titulo,vl_multa,,"numeric(15,2)",
titulo,vl_juro,,"numeric(15,2)",
titulo,vl_emolumento,,"numeric(15,2)",
titulo,vl_pago,,"numeric(15,2)",
titulo,dt_vencimento,,date,
titulo,dt_quitacao,,date,
titulo,dt_baixa,,date,
titulo,ds_observacao,,text,
titulo,nr_banco,,text,
titulo,nr_parcela,,smallint,
titulo,dt_remessa_banco,,date,
titulo,nr_documento,,text,
titulo,id_registrado_banco,,smallint,
titulo,ds_codigo_barras,,text,
titulo,created_at,,timestamp,Data de criação do registro
titulo,updated_at,,timestamp,Data da última atualização do registro
titulo,cd_regiao_venda,,integer,
titulo,cd_pedido,,bigint,
titulo,cd_pessoa_filial,,integer,
titulo,id_bloqueia_venda,,smallint,
titulo,vl_a_receber,,"numeric(15,2)",
titulo_pagamento,cd_titulo_pagamento,X,integer,
titulo_pagamento,cd_titulo,,bigint,
titulo_pagamento,cd_titulo_pagamento_historico,,integer,
titulo_pagamento,cd_tipo_pagamento,,integer,
titulo_pagamento,dt_pagamento,,date,
titulo_pagamento,dt_credito,,date,
titulo_pagamento,dt_baixa,,date,
titulo_pagamento,ds_observacao,,text,
titulo_pagamento,vl_pago,,"numeric(15,2)",
titulo_pagamento,vl_juro,,"numeric(15,2)",
titulo_pagamento,vl_despesa,,"numeric(15,2)",
titulo_pagamento,vl_desconto,,"numeric(15,2)",
titulo_pagamento,vl_acrescimo,,"numeric(15,2)",
titulo_pagamento,vl_emolumento,,"numeric(15,2)",
titulo_pagamento,vl_multa,,"numeric(15,2)",
titulo_pagamento,cd_pessoa_usuario,,integer,
titulo_pagamento,created_at,,timestamp,Data de criação do registro
titulo_pagamento,updated_at,,timestamp,Data da última atualização do registro
titulo_pagamento_historico,cd_titulo_pagamento_historico,X,integer,
titulo_pagamento_historico,ds_titulo_pagamento_historico,,text,
titulo_pagamento_historico,created_at,,timestamp,Data de criação do registro
titulo_pagamento_historico,updated_at,,timestamp,Data da última atualização do registro
tmp_cidade_cliente_tiscoski,nr_cnpj,,character varying (50),
tmp_cidade_cliente_tiscoski,ds_sigla,,character varying (50),
tmp_cidade_cliente_tiscoski,nr_ibge,,character varying (50),
tmp_cliente_pagamento_cg,chave,,character varying (50),
tmp_cliente_pagamento_cg,Name,,character varying (50),
tmp_cliente_pagamento_cg,BRV_CondicaoPagamento__c,,character varying (50),
tmp_cliente_pagamento_cg,Id,,character varying (50),
tmp_cliente_pagamento_cg,BRV_Conta__c,,character varying (50),
tmp_cliente_pagamento_cg,BRV_Conta__r.Organization__c,,character varying (50),
tmp_cliente_pagamento_cg,BRV_Conta__r.BRV_CNPJ__c,,character varying (50),
tmp_cliente_pagamento_cg,BRV_CondicaoPagamento__r.BRV_ExternalId__c,,character varying (50),
tmp_cliente_pagamento_withor,chave,,character varying (50),
tmp_cliente_pagamento_withor,BRV_ExternalId__c.cliente,,character varying (50),
tmp_cliente_pagamento_withor,CGC,,character varying (50),
tmp_cliente_pagamento_withor,ORGANIZATION__C,,character varying (50),
tmp_cliente_pagamento_withor,BRV_EXTERNALID__C,,character varying (50),
tmp_cliente_pagamento_withor,temnoCG?,,character varying (50),
tmp_cliente_tiscoski,cd_pessoa,,integer,
tmp_cliente_tiscoski,nm_pessoa,,character varying (100),
tmp_cliente_tiscoski,nr_cnpj,,character varying (100),
tmp_cliente_tiscoski,nm_fantasia,,character varying (100),
tmp_cliente_tiscoski,cd_atividade,,character varying (100),
tmp_cliente_tiscoski,nr_cep,,character varying (100),
tmp_cliente_tiscoski,nm_logradouro,,character varying (100),
tmp_cliente_tiscoski,ds_complemento,,character varying (100),
tmp_cliente_tiscoski,nm_bairro,,character varying (100),
tmp_cliente_tiscoski,nr_latitude,,character varying (100),
tmp_cliente_tiscoski,nr_longitude,,character varying (100),
tmp_cliente_tiscoski,nr_telefone,,character varying (100),
tmp_cliente_tiscoski,ds_email,,character varying (100),
tmp_cliente_tiscoski_novo,cd_pessoa,,bigint,
tmp_cliente_tiscoski_novo,nm_pessoa,,character varying (100),
tmp_cliente_tiscoski_novo,nr_cnpj,,bigint,
tmp_cliente_tiscoski_novo,nm_fantasia,,character varying (100),
tmp_cliente_tiscoski_novo,cd_atividade,,character varying (100),
tmp_cliente_tiscoski_novo,nm_logradouro,,character varying (100),
tmp_cliente_tiscoski_novo,ds_complemento,,character varying (100),
tmp_cliente_tiscoski_novo,nr_latitude,,real,
tmp_cliente_tiscoski_novo,nr_longitude,,real,
tmp_cliente_tiscoski_novo,nr_telefone,,character varying (50),
tmp_cliente_tiscoski_novo,ds_email,,character varying (50),
tmp_cliente_tiscoski_novo,id_ativo,,boolean,
tmp_cliente_tiscoski_update,nm_pessoa,,character varying (100),
tmp_cliente_tiscoski_update,nr_cnpj,,bigint,
tmp_cliente_tiscoski_update,nm_fantasia,,character varying (100),
tmp_cliente_tiscoski_update,cd_atividade,,character varying (100),
tmp_cliente_tiscoski_update,nm_logradouro,,character varying (100),
tmp_cliente_tiscoski_update,ds_complemento,,character varying (100),
tmp_cliente_tiscoski_update,nr_latitude,,real,
tmp_cliente_tiscoski_update,nr_longitude,,real,
tmp_cliente_tiscoski_update,nr_telefone,,character varying (50),
tmp_cliente_tiscoski_update,ds_email,,character varying (50),
tmp_cliente_tiscoski_update,id_ativo,,boolean,
tmp_fabricante_bkp_lucas,cd_fabricante,,bigint,
tmp_fabricante_bkp_lucas,nm_fabricante,,text,
tmp_fabricante_bkp_lucas,ds_imagem,,text,
tmp_fabricante_bkp_lucas,created_at,,timestamp,Data de criação do registro
tmp_fabricante_bkp_lucas,updated_at,,timestamp,Data da última atualização do registro
tmp_fabricante_bkp_lucas,cd_referencia_externa,,text,
tmp_fabricante_bkp_lucas,cd_marca,,integer,
tmp_fabricante_bkp_lucas,id_negociacao_especial,,smallint,
tmp_migrations,id,,integer,
tmp_migrations,migration,,character varying (255),
tmp_migrations,batch,,integer,
tmp_produto_codigo_legado,ds_codigo_legado,,integer,
tmp_produto_codigo_legado,ds_codigo_externo,,character varying (50),
tmp_produto_tiscoski,cd_produto,,character varying (50),
tmp_produto_tiscoski,nm_produto,,character varying (128),
tmp_produto_tiscoski,id_ativo,,character varying (50),
tmp_produto_tiscoski,nm_grupo_produto,,character varying (50),
